MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,G,SAR,EUR,79838790,3.96580-,1,1
800,G,SAR,EUR,79838787,3.97620-,1,1
800,B,PLN,EUR,79838794,4.50090-,1,1
800,B,PLN,EUR,79838793,4.49220-,1,1
800,B,PLN,EUR,79838792,4.43730-,1,1
800,B,PLN,EUR,79838791,4.45960-,1,1
800,B,PLN,EUR,79838790,4.44170-,1,1
800,B,PLN,EUR,79838787,4.45020-,1,1
800,G,PLN,EUR,79838794,4.49740-,1,1
800,G,PLN,EUR,79838793,4.48920-,1,1
800,G,PLN,EUR,79838792,4.43380-,1,1
800,G,PLN,EUR,79838791,4.45660-,1,1
800,G,PLN,EUR,79838790,4.43640-,1,1
800,G,PLN,EUR,79838787,4.44860-,1,1
800,B,NOK,EUR,79838793,9.00040-,1,1
800,B,NOK,EUR,79838792,9.00220-,1,1
800,B,NOK,EUR,79838791,9.03290-,1,1
800,B,NOK,EUR,79838790,8.96490-,1,1
800,B,NOK,EUR,79838787,8.95410-,1,1
800,G,NOK,EUR,79838794,8.98260-,1,1
800,G,NOK,EUR,79838793,8.99830-,1,1
800,B,HKD,EUR,79838792,0.85160-,1,1
800,G,NOK,EUR,79838792,8.99770-,1,1
800,B,HKD,EUR,79838791,0.85070-,1,1
800,G,NOK,EUR,79838791,9.02990-,1,1
800,B,HKD,EUR,79838790,0.83940-,1,1
800,G,NOK,EUR,79838790,8.95940-,1,1
800,B,HKD,EUR,79838787,0.83980-,1,1
800,G,NOK,EUR,79838787,8.95200-,1,1
800,G,HKD,EUR,79838794,0.84020-,1,1
800,B,HKD,EUR,79838794,0.84030-,1,1
800,G,HKD,EUR,79838793,0.84170-,1,1
800,B,HKD,EUR,79838793,0.84220-,1,1
800,G,HKD,EUR,79838792,0.85120-,1,1
800,G,HKD,EUR,79838791,0.85060-,1,1
800,G,HKD,EUR,79838790,0.83930-,1,1
800,G,HKD,EUR,79838787,0.83960-,1,1
800,B,AED,EUR,79838794,3.93010-,1,1
800,B,AED,EUR,79838793,3.94470-,1,1
800,B,AED,EUR,79838792,3.93960-,1,1
800,B,AED,EUR,79838791,3.96250-,1,1
800,B,AED,EUR,79838790,3.88590-,1,1
800,B,AED,EUR,79838787,3.89640-,1,1
800,G,AED,EUR,79838793,3.94330-,1,1
800,G,AED,EUR,79838792,3.93850-,1,1
800,G,AED,EUR,79838791,3.96060-,1,1
800,G,AED,EUR,79838790,3.88300-,1,1
800,G,AED,EUR,79838787,3.89560-,1,1
800,B,CZK,EUR,79838794,27.07600-,1,1
800,B,CZK,EUR,79838793,27.07400-,1,1
800,B,CZK,EUR,79838792,27.06300-,1,1
800,B,CZK,EUR,79838791,27.04700-,1,1
800,B,CZK,EUR,79838790,27.05600-,1,1
800,B,CZK,EUR,79838787,27.04500-,1,1
800,G,CZK,EUR,79838794,27.03100-,1,1
800,G,CZK,EUR,79838793,27.02900-,1,1
800,G,CZK,EUR,79838792,27.01800-,1,1
800,G,CZK,EUR,79838791,27.01700-,1,1
800,G,CZK,EUR,79838790,27.02600-,1,1
800,G,CZK,EUR,79838787,27.01500-,1,1
800,G,DKK,EUR,79838794,7.43910-,1,1
800,B,DKK,EUR,79838794,7.43960-,1,1
800,G,DKK,EUR,79838793,7.43850-,1,1
800,B,DKK,EUR,79838793,7.43900-,1,1
800,G,DKK,EUR,79838792,7.43750-,1,1
800,B,DKK,EUR,79838792,7.43800-,1,1
800,G,DKK,EUR,79838791,7.43840-,1,1
800,B,DKK,EUR,79838791,7.43890-,1,1
800,G,DKK,EUR,79838790,7.43700-,1,1
800,B,DKK,EUR,79838790,7.43720-,1,1
800,G,DKK,EUR,79838787,7.43670-,1,1
800,B,DKK,EUR,79838787,7.43720-,1,1
800,B,MXN,EUR,79838793,21.98740-,1,1
800,B,MXN,EUR,79838792,21.79800-,1,1
800,B,MXN,EUR,79838791,21.95230-,1,1
800,B,MXN,EUR,79838790,21.58480-,1,1
800,B,MXN,EUR,79838787,21.48360-,1,1
800,G,MXN,EUR,79838793,21.94490-,1,1
800,G,MXN,EUR,79838792,21.77800-,1,1
800,G,MXN,EUR,79838791,21.94100-,1,1
800,G,MXN,EUR,79838790,21.57410-,1,1
800,G,MXN,EUR,79838787,21.45940-,1,1
800,B,USD,EUR,79829685,1.06330-,1,1
800,B,USD,EUR,79829684,1.06250-,1,1
800,B,USD,EUR,79829683,1.07270-,1,1
800,B,USD,EUR,79829682,1.07360-,1,1
800,B,USD,EUR,79829679,1.07510-,1,1
800,G,USD,EUR,79829685,1.06320-,1,1
800,G,USD,EUR,79829684,1.06210-,1,1
800,G,USD,EUR,79829683,1.07230-,1,1
800,G,USD,EUR,79829682,1.07350-,1,1
800,G,USD,EUR,79829679,1.07480-,1,1
800,B,JPY,EUR,79829685,*2.31000-,1,1
800,B,JPY,EUR,79829684,*1.74000-,1,1
800,B,JPY,EUR,79829683,*1.58000-,1,1
800,B,JPY,EUR,79829682,*1.40000-,1,1
800,B,JPY,EUR,79829679,*1.36000-,1,1
800,G,JPY,EUR,79829684,*1.73000-,1,1
800,G,JPY,EUR,79829683,*1.53000-,1,1
800,G,JPY,EUR,79829682,*1.35000-,1,1
800,G,JPY,EUR,79829679,*1.31000-,1,1
800,B,GBP,EUR,79829684,0.87130-,1,1
800,B,GBP,EUR,79829683,0.87460-,1,1
800,B,GBP,EUR,79829682,0.86860-,1,1
800,B,GBP,EUR,79829679,0.86820-,1,1
800,G,GBP,EUR,79829684,0.87110-,1,1
800,G,GBP,EUR,79829683,0.87410-,1,1
800,G,GBP,EUR,79829682,0.86840-,1,1
800,G,GBP,EUR,79829679,0.86790-,1,1
800,B,CHF,EUR,79829684,1.07190-,1,1
800,B,CHF,EUR,79829683,1.07030-,1,1
800,B,CHF,EUR,79829682,1.07080-,1,1
800,G,CHF,EUR,79829679,1.07220-,1,1
800,B,CHF,EUR,79829679,1.07260-,1,1
800,B,ZAR,EUR,79838794,14.82290-,1,1
800,G,CHF,EUR,79829685,1.07230-,1,1
800,G,CHF,EUR,79829684,1.07170-,1,1
800,G,CHF,EUR,79829683,1.06980-,1,1
800,G,CHF,EUR,79829682,1.07030-,1,1
800,B,ZAR,EUR,79829682,13.69130-,1,1
800,B,ZAR,EUR,79829679,13.65670-,1,1
800,G,ZAR,EUR,79838794,14.79960-,1,1
800,B,ZAR,EUR,79829684,13.88550-,1,1
800,B,ZAR,EUR,79829683,13.70940-,1,1
800,G,ZAR,EUR,79829682,13.68130-,1,1
800,G,ZAR,EUR,79829679,13.63260-,1,1
800,B,CAD,EUR,79829685,1.43200-,1,1
800,G,ZAR,EUR,79829684,13.87150-,1,1
800,G,ZAR,EUR,79829683,13.69540-,1,1
800,B,CAD,EUR,79829682,1.43150-,1,1
800,B,CAD,EUR,79829679,1.43580-,1,1
800,G,CAD,EUR,79829685,1.43140-,1,1
800,B,CAD,EUR,79829684,1.42920-,1,1
800,B,CAD,EUR,79829683,1.42760-,1,1
800,G,CAD,EUR,79829682,1.43100-,1,1
800,G,CAD,EUR,79829679,1.43520-,1,1
800,G,CAD,EUR,79829684,1.42910-,1,1
800,G,CAD,EUR,79829683,1.42710-,1,1
800,B,NZD,EUR,79829685,1.53950-,1,1
800,G,NZD,EUR,79829684,1.53050-,1,1
800,B,NZD,EUR,79829684,1.53080-,1,1
800,G,NZD,EUR,79829683,1.53300-,1,1
800,B,NZD,EUR,79829683,1.53350-,1,1
800,G,NZD,EUR,79829682,1.52850-,1,1
800,B,NZD,EUR,79829682,1.53000-,1,1
800,G,NZD,EUR,79829679,1.52770-,1,1
800,B,NZD,EUR,79829679,1.52820-,1,1
800,B,TWD,EUR,79838794,34.30960-,1,1
800,B,TWD,EUR,79829684,32.77290-,1,1
800,B,TWD,EUR,79829683,32.81740-,1,1
800,B,TWD,EUR,79829682,32.82850-,1,1
800,B,TWD,EUR,79829679,32.77940-,1,1
800,G,TWD,EUR,79838794,34.27100-,1,1
800,G,TWD,EUR,79829684,32.73800-,1,1
800,G,TWD,EUR,79829683,32.78220-,1,1
800,G,TWD,EUR,79829682,32.79220-,1,1
800,G,TWD,EUR,79829679,32.73500-,1,1
800,B,AUD,EUR,79829684,1.40010-,1,1
800,B,AUD,EUR,79829683,1.39500-,1,1
800,B,AUD,EUR,79829682,1.39460-,1,1
800,B,AUD,EUR,79829679,1.39230-,1,1
800,G,AUD,EUR,79829685,1.40730-,1,1
800,G,AUD,EUR,79829684,1.40000-,1,1
800,G,AUD,EUR,79829683,1.39470-,1,1
800,G,AUD,EUR,79829682,1.39310-,1,1
800,G,AUD,EUR,79829679,1.39200-,1,1
800,B,SEK,EUR,79838794,9.79940-,1,1
800,B,SEK,EUR,79829685,9.50770-,1,1
800,B,SEK,EUR,79829684,9.55900-,1,1
800,B,SEK,EUR,79829683,9.51270-,1,1
800,B,SEK,EUR,79829682,9.47130-,1,1
800,B,SEK,EUR,79829679,9.49850-,1,1
800,G,SEK,EUR,79838794,9.79760-,1,1
800,G,SEK,EUR,79829684,9.55780-,1,1
800,G,SEK,EUR,79829683,9.50770-,1,1
800,G,SEK,EUR,79829682,9.46630-,1,1
800,G,SEK,EUR,79829679,9.49350-,1,1
800,B,SAR,EUR,79838794,4.01270-,1,1
800,B,SAR,EUR,79829684,3.98480-,1,1
800,B,SAR,EUR,79829683,4.02310-,1,1
800,B,SAR,EUR,79829682,4.02640-,1,1
800,B,SAR,EUR,79829679,4.03190-,1,1
800,G,SAR,EUR,79829685,3.98580-,1,1
800,G,SAR,EUR,79829684,3.98320-,1,1
800,G,SAR,EUR,79829683,4.02140-,1,1
800,G,SAR,EUR,79829682,4.02590-,1,1
800,G,SAR,EUR,79829679,4.03150-,1,1
800,B,PLN,EUR,79829684,4.32210-,1,1
800,B,PLN,EUR,79829683,4.30920-,1,1
800,B,PLN,EUR,79829682,4.29710-,1,1
800,B,PLN,EUR,79829679,4.28260-,1,1
800,G,PLN,EUR,79829684,4.31910-,1,1
800,G,PLN,EUR,79829683,4.30780-,1,1
800,G,PLN,EUR,79829682,4.29550-,1,1
800,G,PLN,EUR,79829679,4.28160-,1,1
800,B,NOK,EUR,79838794,8.98710-,1,1
800,B,NOK,EUR,79829684,9.13300-,1,1
800,B,NOK,EUR,79829683,9.16260-,1,1
800,B,NOK,EUR,79829682,9.10200-,1,1
800,B,NOK,EUR,79829679,9.12110-,1,1
800,G,NOK,EUR,79829684,9.12800-,1,1
800,G,NOK,EUR,79829683,9.15960-,1,1
800,G,NOK,EUR,79829682,9.09900-,1,1
800,G,NOK,EUR,79829679,9.11660-,1,1
800,B,HKD,EUR,79829684,0.87130-,1,1
800,B,HKD,EUR,79829683,0.87460-,1,1
800,B,HKD,EUR,79829682,0.86860-,1,1
800,B,HKD,EUR,79829679,0.86820-,1,1
800,G,HKD,EUR,79829684,0.87110-,1,1
800,G,HKD,EUR,79829683,0.87410-,1,1
800,G,HKD,EUR,79829682,0.86840-,1,1
800,G,HKD,EUR,79829679,0.86790-,1,1
800,B,AED,EUR,79829679,3.94990-,1,1
800,G,AED,EUR,79838794,3.92860-,1,1
800,B,AED,EUR,79829684,3.90220-,1,1
800,B,AED,EUR,79829683,3.94070-,1,1
800,G,AED,EUR,79829682,3.94250-,1,1
800,B,AED,EUR,79829682,3.94400-,1,1
800,G,AED,EUR,79829679,3.94770-,1,1
800,G,AED,EUR,79829684,3.90170-,1,1
800,G,AED,EUR,79829683,3.93810-,1,1
800,B,CZK,EUR,79829682,27.04600-,1,1
800,B,CZK,EUR,79829679,27.03200-,1,1
800,G,CZK,EUR,79829685,27.01000-,1,1
800,B,CZK,EUR,79829685,27.04000-,1,1
800,B,CZK,EUR,79829684,27.04600-,1,1
800,B,CZK,EUR,79829683,27.04600-,1,1
800,G,CZK,EUR,79829682,27.00100-,1,1
800,G,CZK,EUR,79829679,27.00200-,1,1
800,G,CZK,EUR,79829684,27.00100-,1,1
800,G,CZK,EUR,79829683,27.00100-,1,1
800,G,DKK,EUR,79829685,7.43370-,1,1
800,B,DKK,EUR,79829685,7.43420-,1,1
800,G,DKK,EUR,79829684,7.43360-,1,1
800,B,DKK,EUR,79829684,7.43410-,1,1
800,G,DKK,EUR,79829683,7.43410-,1,1
800,B,DKK,EUR,79829683,7.43460-,1,1
800,G,DKK,EUR,79829682,7.43390-,1,1
800,B,DKK,EUR,79829682,7.43440-,1,1
800,G,DKK,EUR,79829679,7.43400-,1,1
800,B,DKK,EUR,79829679,7.43450-,1,1
800,B,MXN,EUR,79838794,22.06180-,1,1
800,B,MXN,EUR,79829684,20.83130-,1,1
800,B,MXN,EUR,79829683,20.64000-,1,1
800,B,MXN,EUR,79829682,20.61680-,1,1
800,B,MXN,EUR,79829679,20.60330-,1,1
800,G,MXN,EUR,79838794,22.04240-,1,1
800,G,MXN,EUR,79829684,20.81400-,1,1
800,G,MXN,EUR,79829683,20.62800-,1,1
800,G,MXN,EUR,79829682,20.58600-,1,1
800,G,MXN,EUR,79829679,20.58550-,1,1
800,G,USD,EUR,79829678,1.08080-,1,1
800,B,USD,EUR,79829678,1.08100-,1,1
800,G,AUD,EUR,79829678,1.39730-,1,1
800,B,AUD,EUR,79829678,1.39760-,1,1
800,G,CAD,EUR,79829678,1.43850-,1,1
800,B,CAD,EUR,79829678,1.43910-,1,1
800,G,CHF,EUR,79829678,1.07590-,1,1
800,B,CHF,EUR,79829678,1.07640-,1,1
800,G,CZK,EUR,79829678,27.02000-,1,1
800,B,CZK,EUR,79829678,27.05000-,1,1
800,G,DKK,EUR,79829678,7.43510-,1,1
800,B,DKK,EUR,79829678,7.43560-,1,1
800,G,GBP,EUR,79829678,0.86710-,1,1
800,G,HKD,EUR,79829678,0.86710-,1,1
800,B,GBP,EUR,79829678,0.86750-,1,1
800,B,HKD,EUR,79829678,0.86750-,1,1
800,G,JPY,EUR,79829678,*1.66000-,1,1
800,B,JPY,EUR,79829678,*1.71000-,1,1
800,G,MXN,EUR,79829678,20.49530-,1,1
800,B,MXN,EUR,79829678,20.52230-,1,1
800,G,NOK,EUR,79829678,9.11660-,1,1
800,B,NOK,EUR,79829678,9.12110-,1,1
800,G,NZD,EUR,79829678,1.53150-,1,1
800,B,NZD,EUR,79829678,1.53200-,1,1
800,G,PLN,EUR,79829678,4.26440-,1,1
800,B,PLN,EUR,79829678,4.26640-,1,1
800,G,SEK,EUR,79829678,9.49440-,1,1
800,B,SEK,EUR,79829678,9.49940-,1,1
800,G,TWD,EUR,79829678,32.83190-,1,1
800,B,TWD,EUR,79829678,32.87450-,1,1
800,G,ZAR,EUR,79829678,13.57520-,1,1
800,B,ZAR,EUR,79829678,13.58790-,1,1
800,G,AED,EUR,79829678,3.96860-,1,1
800,B,AED,EUR,79829678,3.97080-,1,1
800,G,SAR,EUR,79829678,4.05190-,1,1
800,B,SAR,EUR,79829678,4.05380-,1,1
800,B,USD,EUR,79829693,1.05820-,1,1
800,G,USD,EUR,79829693,1.05780-,1,1
800,B,USD,EUR,79829691,1.05610-,1,1
800,B,USD,EUR,79829690,1.05620-,1,1
800,B,USD,EUR,79829689,1.06090-,1,1
800,B,USD,EUR,79829686,1.06680-,1,1
800,G,USD,EUR,79829691,1.05600-,1,1
800,G,USD,EUR,79829690,1.05610-,1,1
800,G,USD,EUR,79829689,1.06050-,1,1
800,G,USD,EUR,79829686,1.06670-,1,1
800,B,JPY,EUR,79829693,*0.48000-,1,1
800,B,JPY,EUR,79829691,*0.43000-,1,1
800,B,JPY,EUR,79829690,*1.12000-,1,1
800,B,JPY,EUR,79829689,*2.43000-,1,1
800,B,JPY,EUR,79829686,*2.31000-,1,1
800,G,JPY,EUR,79829693,*0.43000-,1,1
800,G,JPY,EUR,79829691,*0.37000-,1,1
800,G,JPY,EUR,79829690,*1.08000-,1,1
800,G,JPY,EUR,79829689,*2.39000-,1,1
800,G,JPY,EUR,79829686,*2.29000-,1,1
800,G,JPY,EUR,79829685,*2.26000-,1,1
800,B,GBP,EUR,79829693,0.86330-,1,1
800,G,GBP,EUR,79829693,0.86280-,1,1
800,B,GBP,EUR,79829691,0.86950-,1,1
800,B,GBP,EUR,79829690,0.86930-,1,1
800,B,GBP,EUR,79829689,0.87390-,1,1
800,B,GBP,EUR,79829686,0.87270-,1,1
800,B,GBP,EUR,79829685,0.87690-,1,1
800,B,CHF,EUR,79829693,1.06900-,1,1
800,G,GBP,EUR,79829691,0.86910-,1,1
800,G,GBP,EUR,79829690,0.86890-,1,1
800,G,GBP,EUR,79829689,0.87340-,1,1
800,G,GBP,EUR,79829686,0.87250-,1,1
800,G,GBP,EUR,79829685,0.87640-,1,1
800,G,CHF,EUR,79829693,1.06850-,1,1
800,B,CHF,EUR,79829691,1.06960-,1,1
800,B,CHF,EUR,79829690,1.07150-,1,1
800,B,CHF,EUR,79829689,1.07450-,1,1
800,B,CHF,EUR,79829686,1.07630-,1,1
800,B,CHF,EUR,79829685,1.07240-,1,1
800,B,ZAR,EUR,79829693,13.75510-,1,1
800,G,CHF,EUR,79829691,1.06950-,1,1
800,G,CHF,EUR,79829690,1.07140-,1,1
800,G,CHF,EUR,79829689,1.07400-,1,1
800,G,CHF,EUR,79829686,1.07580-,1,1
800,G,ZAR,EUR,79829693,13.74720-,1,1
800,B,ZAR,EUR,79829691,13.77270-,1,1
800,B,ZAR,EUR,79829690,14.00550-,1,1
800,B,ZAR,EUR,79829689,14.11960-,1,1
800,B,ZAR,EUR,79829686,13.98680-,1,1
800,B,ZAR,EUR,79829685,14.02770-,1,1
800,B,CAD,EUR,79829693,1.41890-,1,1
800,G,ZAR,EUR,79829691,13.76360-,1,1
800,G,ZAR,EUR,79829690,13.99550-,1,1
800,B,CAD,EUR,79829689,1.43230-,1,1
800,G,ZAR,EUR,79829689,14.10960-,1,1
800,B,CAD,EUR,79829686,1.43440-,1,1
800,G,ZAR,EUR,79829686,13.97360-,1,1
800,G,ZAR,EUR,79829685,14.01380-,1,1
800,G,CAD,EUR,79829693,1.41730-,1,1
800,G,CAD,EUR,79829691,1.41910-,1,1
800,B,CAD,EUR,79829691,1.41960-,1,1
800,G,CAD,EUR,79829690,1.42760-,1,1
800,B,CAD,EUR,79829690,1.42790-,1,1
800,G,CAD,EUR,79829689,1.43180-,1,1
800,G,CAD,EUR,79829686,1.43420-,1,1
800,G,NZD,EUR,79829693,1.50710-,1,1
800,B,NZD,EUR,79829693,1.50860-,1,1
800,G,NZD,EUR,79829691,1.52020-,1,1
800,B,NZD,EUR,79829691,1.52170-,1,1
800,G,NZD,EUR,79829690,1.53060-,1,1
800,B,NZD,EUR,79829690,1.53110-,1,1
800,G,NZD,EUR,79829689,1.53410-,1,1
800,B,NZD,EUR,79829689,1.53560-,1,1
800,G,NZD,EUR,79829686,1.53810-,1,1
800,B,NZD,EUR,79829686,1.53960-,1,1
800,G,NZD,EUR,79829685,1.53890-,1,1
800,B,TWD,EUR,79829693,32.73550-,1,1
800,B,TWD,EUR,79829691,32.70000-,1,1
800,B,TWD,EUR,79829690,32.80770-,1,1
800,B,TWD,EUR,79829689,32.95910-,1,1
800,B,TWD,EUR,79829686,33.03760-,1,1
800,B,TWD,EUR,79829685,32.92300-,1,1
800,G,TWD,EUR,79829693,32.69650-,1,1
800,G,TWD,EUR,79829691,32.66520-,1,1
800,G,TWD,EUR,79829690,32.77180-,1,1
800,G,TWD,EUR,79829689,32.92310-,1,1
800,G,TWD,EUR,79829686,32.99840-,1,1
800,G,TWD,EUR,79829685,32.88490-,1,1
800,B,AUD,EUR,79829693,1.39440-,1,1
800,B,AUD,EUR,79829691,1.39720-,1,1
800,B,AUD,EUR,79829690,1.40720-,1,1
800,B,AUD,EUR,79829689,1.41170-,1,1
800,B,AUD,EUR,79829686,1.40950-,1,1
800,B,AUD,EUR,79829685,1.40760-,1,1
800,G,AUD,EUR,79829693,1.39390-,1,1
800,G,AUD,EUR,79829691,1.39620-,1,1
800,G,AUD,EUR,79829690,1.40690-,1,1
800,G,AUD,EUR,79829689,1.40970-,1,1
800,G,AUD,EUR,79829686,1.40920-,1,1
800,B,SEK,EUR,79829693,9.53450-,1,1
800,B,SEK,EUR,79829691,9.51400-,1,1
800,B,SEK,EUR,79829690,9.56040-,1,1
800,B,SEK,EUR,79829689,9.56860-,1,1
800,B,SEK,EUR,79829686,9.56670-,1,1
800,G,SEK,EUR,79829693,9.53000-,1,1
800,G,SEK,EUR,79829691,9.51290-,1,1
800,G,SEK,EUR,79829690,9.55880-,1,1
800,G,SEK,EUR,79829689,9.56360-,1,1
800,G,SEK,EUR,79829686,9.56550-,1,1
800,G,SEK,EUR,79829685,9.50470-,1,1
800,B,SAR,EUR,79829693,3.96950-,1,1
800,B,SAR,EUR,79829691,3.96120-,1,1
800,B,SAR,EUR,79829690,3.96120-,1,1
800,B,SAR,EUR,79829689,3.97890-,1,1
800,B,SAR,EUR,79829686,4.00250-,1,1
800,B,SAR,EUR,79829685,3.98900-,1,1
800,G,SAR,EUR,79829693,3.96670-,1,1
800,G,SAR,EUR,79829691,3.95990-,1,1
800,G,SAR,EUR,79829690,3.96070-,1,1
800,G,SAR,EUR,79829689,3.97720-,1,1
800,G,SAR,EUR,79829686,3.99910-,1,1
800,B,PLN,EUR,79829693,4.31340-,1,1
800,B,PLN,EUR,79829691,4.31340-,1,1
800,B,PLN,EUR,79829690,4.32290-,1,1
800,B,PLN,EUR,79829689,4.32590-,1,1
800,B,PLN,EUR,79829686,4.34380-,1,1
800,B,PLN,EUR,79829685,4.32530-,1,1
800,B,NOK,EUR,79829693,8.98090-,1,1
800,G,PLN,EUR,79829693,4.31190-,1,1
800,G,PLN,EUR,79829691,4.31140-,1,1
800,G,PLN,EUR,79829690,4.32150-,1,1
800,G,PLN,EUR,79829689,4.32460-,1,1
800,G,PLN,EUR,79829686,4.34180-,1,1
800,G,PLN,EUR,79829685,4.32330-,1,1
800,G,NOK,EUR,79829693,8.97690-,1,1
800,B,NOK,EUR,79829691,8.95310-,1,1
800,B,NOK,EUR,79829690,9.05850-,1,1
800,B,NOK,EUR,79829689,9.13980-,1,1
800,B,NOK,EUR,79829686,9.15380-,1,1
800,B,NOK,EUR,79829685,9.13330-,1,1
800,B,HKD,EUR,79829771,0.85210-,1,1
800,B,HKD,EUR,79829693,0.86330-,1,1
800,G,NOK,EUR,79829691,8.94810-,1,1
800,G,NOK,EUR,79829690,9.05400-,1,1
800,G,NOK,EUR,79829689,9.13780-,1,1
800,G,NOK,EUR,79829686,9.14880-,1,1
800,G,NOK,EUR,79829685,9.12830-,1,1
800,G,HKD,EUR,79829693,0.86280-,1,1
800,B,HKD,EUR,79829691,0.86950-,1,1
800,B,HKD,EUR,79829690,0.86930-,1,1
800,B,HKD,EUR,79829689,0.87390-,1,1
800,B,HKD,EUR,79829686,0.87270-,1,1
800,B,HKD,EUR,79829685,0.87690-,1,1
800,B,AED,EUR,79829693,3.88710-,1,1
800,G,HKD,EUR,79829691,0.86910-,1,1
800,G,HKD,EUR,79829690,0.86890-,1,1
800,G,HKD,EUR,79829689,0.87340-,1,1
800,G,HKD,EUR,79829686,0.87250-,1,1
800,G,HKD,EUR,79829685,0.87640-,1,1
800,G,AED,EUR,79829693,3.88460-,1,1
800,B,AED,EUR,79829691,3.87950-,1,1
800,B,AED,EUR,79829690,3.87980-,1,1
800,B,AED,EUR,79829689,3.89720-,1,1
800,B,AED,EUR,79829686,3.91890-,1,1
800,B,AED,EUR,79829685,3.90590-,1,1
800,B,CZK,EUR,79829771,27.04200-,1,1
800,B,CZK,EUR,79829693,27.04400-,1,1
800,G,AED,EUR,79829691,3.87730-,1,1
800,G,AED,EUR,79829690,3.87840-,1,1
800,B,CZK,EUR,79829689,27.03200-,1,1
800,G,AED,EUR,79829689,3.89570-,1,1
800,G,AED,EUR,79829686,3.91750-,1,1
800,G,AED,EUR,79829685,3.90410-,1,1
800,G,CZK,EUR,79829771,27.01200-,1,1
800,G,CZK,EUR,79829693,27.01400-,1,1
800,G,CZK,EUR,79829691,27.01000-,1,1
800,B,CZK,EUR,79829691,27.04000-,1,1
800,G,CZK,EUR,79829690,27.00000-,1,1
800,B,CZK,EUR,79829690,27.03000-,1,1
800,G,CZK,EUR,79829689,27.00200-,1,1
800,G,CZK,EUR,79829686,27.02000-,1,1
800,B,CZK,EUR,79829686,27.05000-,1,1
800,G,DKK,EUR,79829693,7.43350-,1,1
800,B,DKK,EUR,79829693,7.43370-,1,1
800,G,DKK,EUR,79829691,7.43320-,1,1
800,B,DKK,EUR,79829691,7.43370-,1,1
800,G,DKK,EUR,79829690,7.43380-,1,1
800,B,DKK,EUR,79829690,7.43430-,1,1
800,G,DKK,EUR,79829689,7.43340-,1,1
800,B,DKK,EUR,79829689,7.43390-,1,1
800,G,DKK,EUR,79829686,7.43340-,1,1
800,B,DKK,EUR,79829686,7.43390-,1,1
800,B,MXN,EUR,79829693,20.66830-,1,1
800,B,MXN,EUR,79829691,20.67100-,1,1
800,B,MXN,EUR,79829690,20.85560-,1,1
800,B,MXN,EUR,79829689,21.00300-,1,1
800,B,MXN,EUR,79829686,20.89940-,1,1
800,B,MXN,EUR,79829685,20.88900-,1,1
800,G,MXN,EUR,79829693,20.64670-,1,1
800,G,MXN,EUR,79829691,20.65500-,1,1
800,G,MXN,EUR,79829690,20.83650-,1,1
800,G,MXN,EUR,79829689,20.98900-,1,1
800,G,MXN,EUR,79829686,20.87490-,1,1
800,G,MXN,EUR,79829685,20.86800-,1,1
800,B,USD,EUR,79829778,1.05430-,1,1
800,B,USD,EUR,79829777,1.05000-,1,1
800,B,USD,EUR,79829776,1.05550-,1,1
800,B,USD,EUR,79829775,1.06100-,1,1
800,B,USD,EUR,79829772,1.05850-,1,1
800,B,USD,EUR,79829771,1.06040-,1,1
800,G,USD,EUR,79829778,1.05420-,1,1
800,G,USD,EUR,79829777,1.04990-,1,1
800,G,USD,EUR,79829776,1.05510-,1,1
800,G,USD,EUR,79829775,1.06060-,1,1
800,G,USD,EUR,79829772,1.05810-,1,1
800,G,USD,EUR,79829771,1.06010-,1,1
800,B,JPY,EUR,79829777,*8.70000-,1,1
800,B,JPY,EUR,79829776,*9.36000-,1,1
800,B,JPY,EUR,79829775,*9.20000-,1,1
800,B,JPY,EUR,79829772,*8.87000-,1,1
800,B,JPY,EUR,79829771,*9.02000-,1,1
800,G,JPY,EUR,79829778,*9.79000-,1,1
800,G,JPY,EUR,79829777,*8.69000-,1,1
800,G,JPY,EUR,79829776,*9.35000-,1,1
800,G,JPY,EUR,79829775,*9.15000-,1,1
800,G,JPY,EUR,79829772,*8.84000-,1,1
800,G,JPY,EUR,79829771,*8.98000-,1,1
800,G,GBP,EUR,79829778,0.84870-,1,1
800,B,GBP,EUR,79829778,0.84890-,1,1
800,G,GBP,EUR,79829777,0.84410-,1,1
800,B,GBP,EUR,79829777,0.84430-,1,1
800,G,GBP,EUR,79829776,0.84560-,1,1
800,B,GBP,EUR,79829776,0.84590-,1,1
800,G,GBP,EUR,79829775,0.84510-,1,1
800,B,GBP,EUR,79829775,0.84530-,1,1
800,G,GBP,EUR,79829772,0.85230-,1,1
800,B,GBP,EUR,79829772,0.85250-,1,1
800,G,GBP,EUR,79829771,0.85190-,1,1
800,B,GBP,EUR,79829771,0.85210-,1,1
800,B,CHF,EUR,79829778,1.06450-,1,1
800,B,CHF,EUR,79829777,1.06440-,1,1
800,B,CHF,EUR,79829776,1.06550-,1,1
800,B,CHF,EUR,79829775,1.06550-,1,1
800,B,CHF,EUR,79829772,1.06560-,1,1
800,B,CHF,EUR,79829771,1.06520-,1,1
800,G,CHF,EUR,79829778,1.06400-,1,1
800,G,CHF,EUR,79829777,1.06410-,1,1
800,G,CHF,EUR,79829776,1.06500-,1,1
800,G,CHF,EUR,79829775,1.06500-,1,1
